host,dnt,user-agent,accept,accept-encoding,accept-language,ad,canvas,cookies,font-flash,language-flash,platform-flash,languages-js,platform,plugins,screen_width,screen_height,screen_depth,storage_local,storage_session,timezone,userAgent-js,webGLVendor,webGLRenderer
0,0,5940,1,0,34,1,11,0,0,0,0,33,3,1,3,3,0,0,0,12,5395,3,1285
0,0,3929,0,0,3,1,3,0,0,0,0,3,2,13,15,17,0,0,0,0,3536,3,63
0,1,17,1,0,12,1,104,0,0,0,0,3,2,1,15,17,0,0,0,8,18,3,30
0,0,3806,0,0,107,1,1027,0,0,0,0,27,1,12,3,3,0,0,0,18,3422,1,500
0,1,27,1,0,1469,0,14,0,0,0,0,1248,2,1,3,115,0,0,0,1,26,2,2
0,0,3714,0,0,2711,0,4,0,0,0,0,2343,2,0,15,17,0,0,0,2,3336,3,55
0,0,3714,0,0,2711,1,4,0,0,0,0,2343,2,0,15,17,0,0,0,2,3336,3,55
0,1,27,1,0,12,1,14,0,0,0,0,3,1,1,4,431,0,0,0,1,68,2,2
0,0,3714,0,0,177,0,56,0,0,0,0,126,2,0,3,3,0,0,0,12,3336,3,30
0,0,257,1,0,34,1,11,0,0,0,0,33,2,1,3,3,0,0,0,12,204,3,1285
0,0,17,1,2,137,1,35,0,0,0,0,92,2,1,3,3,0,0,0,4,18,3,178
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3714,0,0,19,1,8,0,0,0,0,18,2,0,5,6,0,0,0,1,3336,3,366
0,1,27,1,0,14,0,14,0,0,0,0,14,2,1,17,269,0,0,0,1,26,2,2
0,0,4629,1,0,21,0,6459,0,0,0,0,20,1,1,3,3,0,0,0,4,4161,18,1693
0,1,257,1,0,12,1,229,0,0,0,0,3,2,1,15,17,0,0,0,2,204,3,55
0,0,5980,5,0,241,0,3034,0,0,0,0,129,8,1,28,46,0,0,0,12,5396,12,46
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,1637,3,0,34,1,1549,0,0,0,0,33,9,1,28,46,0,3,3,12,1468,12,46
0,1,1292,3,0,12,1,14,0,0,0,0,3,1,1,17,203,0,0,0,1,68,2,2
0,1,14,3,0,525,1,14,0,0,0,0,423,4,1,28,671,0,0,0,1,14,2,2
0,0,5812,5,0,2712,1,8,0,0,0,0,2344,11,11,1,1,0,0,0,0,5244,2,2
2,1,4,1,0,12,0,14,0,0,0,0,3,3,1,1,1,0,0,0,1,4,2,2
0,0,721,2,0,15,1,709,0,0,0,0,15,2,0,21,1,0,0,0,11,626,3,414
1,1,87,1,0,1,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3714,0,0,195,0,3,0,0,0,0,1254,2,0,3,3,0,0,0,4,3336,3,3
0,0,3782,0,0,3,1,6460,0,0,0,0,3,2,14,3,3,0,0,0,19,5397,3,111
0,0,5981,0,0,3,0,6460,0,0,0,0,3,2,14,3,3,0,0,0,19,5397,3,111
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,3,3,9,0,0,1,68,2,2
0,1,5836,0,0,19,0,8,0,0,0,0,18,2,0,3,3,0,0,0,16,5267,3,366
0,0,578,5,0,4,1,3,0,0,0,0,35,2,0,3,3,0,0,0,4,496,3,23
0,0,27,3,0,12,1,14,0,0,0,0,3,2,1,52,0,0,0,0,1,26,2,2
1,0,736,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,736,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,257,1,0,34,1,6461,0,0,0,0,33,2,1,3,3,0,0,0,25,204,3,1340
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,52,0,0,0,0,1,68,2,2
0,1,257,1,0,34,1,6462,0,0,0,0,33,2,1,3,7,0,0,0,25,204,3,1340
2,1,1925,0,0,162,0,27,0,0,0,0,111,11,1,3,6,0,0,0,4,1698,2,2
0,1,27,1,0,12,0,14,0,0,0,0,3,2,1,5,757,0,0,0,1,26,2,2
1,0,1760,48,128,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3714,0,0,38,0,6463,0,1,1,1,37,2,19,29,38,0,0,0,16,3336,3,23
0,1,257,1,0,12,1,46,0,0,0,0,3,2,1,3,3,0,0,0,2,204,3,40
1,1,257,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,1278,51,46,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3806,0,0,115,1,266,0,0,0,0,33,1,12,3,3,0,0,0,12,3422,1,58
0,0,3824,0,0,3,0,0,0,0,0,0,3,0,14,0,0,0,0,0,32,3442,0,113
0,1,257,1,0,34,1,6462,0,0,0,0,33,2,1,3,3,0,0,0,25,204,3,1340
0,0,5836,0,0,3,0,8,0,0,0,0,3,2,0,5,6,0,0,0,7,5267,3,230
0,0,5836,0,0,19,0,8,0,0,0,0,18,2,0,46,6,0,0,0,7,5267,3,65
1,1,5974,1,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,1548,5,0,3,1,777,0,0,0,0,3,2,0,3,7,0,0,0,25,1383,3,5
0,0,5960,0,0,246,1,1622,0,0,0,0,189,8,1,28,46,0,0,0,2,5375,12,46
0,1,257,1,0,34,1,35,0,1,1,1,33,2,70,4,5,0,0,0,2,204,3,408
0,1,3714,0,0,195,0,3,0,0,0,0,145,2,0,15,17,0,0,0,4,3336,3,101
2,0,153,3,0,12,0,6464,0,0,0,0,3,2,615,1,1,0,0,0,1,26,2,2
0,0,54,2,0,15,1,6465,0,0,0,0,15,2,0,4,1,0,0,0,11,54,3,1105
0,1,157,1,0,34,1,11,0,0,0,0,33,2,1,3,3,0,0,0,12,123,3,1285
1,1,191,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,135,0,0,2568,0,221,0,0,0,0,705,1,0,3,3,0,0,0,2,105,1,375
1,1,191,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,1760,48,128,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,191,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,157,1,0,34,1,11,0,0,0,0,33,2,1,3,3,0,0,0,12,123,3,1285
0,0,54,2,0,15,1,6465,0,0,0,0,15,2,0,4,1,0,0,0,11,54,3,1105
0,0,257,1,2,137,1,35,0,0,0,0,92,2,1,3,3,0,0,0,4,204,3,178
0,0,249,1,0,34,1,11,0,0,0,0,33,2,1,3,3,0,0,0,12,196,3,1285
0,0,123,1,0,12,1,14,0,0,0,0,3,2,1,17,133,0,0,0,1,26,2,2
0,1,3714,0,2,183,0,8,0,0,0,0,133,2,0,3,3,0,0,0,4,3336,3,230
0,0,5836,0,0,3,0,8,0,0,0,0,3,2,0,46,6,0,0,0,4,5267,3,1128
0,0,77,1,0,12,1,14,0,0,0,0,3,2,1,17,133,0,0,0,1,26,2,2
0,1,5963,0,0,3,0,6466,0,0,0,0,3,2,0,3,25,0,0,0,1,5377,2,2
0,1,5976,0,0,172,1,138,0,0,0,0,121,8,1,28,46,0,0,0,4,5391,12,36
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,88,2,0,0,0,1,26,2,2
0,0,257,1,0,12,1,11,0,0,0,0,3,2,1,3,3,0,0,0,12,204,3,1285
0,1,3806,0,0,115,1,266,0,0,0,0,33,1,12,3,3,0,0,0,12,3422,1,58
0,1,5982,0,0,19,0,27,0,0,0,0,18,8,1,19,23,0,0,0,1,5398,2,2
0,0,703,1,0,12,1,11,0,0,0,0,3,2,1,3,3,0,0,0,12,1277,3,1285
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,34,504,0,0,0,1,26,2,2
2,1,27,3,0,12,1,14,0,0,0,0,3,2,1,88,2,0,0,0,1,26,2,2
0,0,54,2,0,15,1,6465,0,0,0,0,15,2,0,4,1,0,0,0,11,54,3,1105
0,0,3714,0,0,3,1,3,0,0,0,0,3,2,0,15,17,0,0,0,32,3336,3,656
0,0,1648,3,2,12,1,11,0,0,0,0,3,0,1,3,3,0,0,0,12,1477,3,1285
1,0,907,2,0,38,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,5836,0,0,162,0,4,0,0,0,0,111,2,0,3,3,0,0,0,4,5267,3,63
1,0,664,2,3,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,664,2,3,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,910,2,0,3,1,2,0,0,0,0,3,2,2,2,2,2,0,0,4,804,2,2
1,0,664,2,3,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3714,0,0,2383,0,3,0,0,0,0,2046,2,0,3,7,0,0,0,4,3336,3,97
0,0,3824,0,0,510,3,18,2,3,3,3,13,7,10,9,11,5,2,2,10,17,9,17
0,0,46,2,0,12,1,11,0,0,0,0,3,2,1,3,3,0,0,0,12,46,3,1285
0,0,78,0,0,2713,1,8,0,0,0,0,2345,2,0,3,3,0,0,0,16,80,3,143
0,0,5836,0,0,162,0,4,0,0,0,0,111,2,0,3,3,0,0,0,4,5267,3,63
0,0,1451,50,3,12,1,11,0,0,0,0,3,2,1,11,0,0,0,0,24,1885,3,1285
2,1,711,2,0,2714,1,6467,0,0,0,0,2346,2,616,4,94,0,0,0,1,618,2,2
1,1,4629,1,0,14,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,4629,1,0,14,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,4629,1,0,14,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,4629,1,0,14,1,6468,0,0,0,0,14,1,1,29,3,0,0,0,4,4161,2,2
0,0,3824,0,0,2715,1,0,0,0,0,0,2347,0,0,6,8,0,0,0,4,3442,0,91
0,0,1169,1,0,12,1,1142,0,1,1,1,3,0,17,4,4,0,0,0,16,1030,0,6
0,1,5983,0,0,3,0,6469,0,0,0,0,3,2,0,3,25,0,0,0,1,5399,2,2
0,0,4888,3,2,136,0,157,0,0,0,0,91,0,63,29,38,0,0,0,4,4407,0,587
2,1,27,3,0,12,1,14,0,0,0,0,3,2,1,1,1,0,0,0,1,26,2,2
0,0,3806,0,0,3,0,27,0,4,4,4,265,101,26,45,60,8,4,4,28,1282,9,17
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,972,3,47,18,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,27,3,0,12,0,14,0,0,0,0,3,1,1,11,0,0,0,0,1,68,2,2
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,0,1760,48,128,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,5960,0,0,246,1,1622,0,0,0,0,189,8,1,28,46,0,0,0,2,5375,12,46
0,0,336,2,0,15,1,313,0,0,0,0,15,2,0,6,8,0,0,0,11,281,3,75
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,84,0,0,0,1,68,2,2
1,1,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,5984,0,0,3,0,6470,0,0,0,0,3,2,0,3,25,0,0,0,1,5400,2,2
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,84,0,0,0,1,68,2,2
0,1,3011,2,0,520,1,6471,0,0,0,0,126,10,185,84,6,0,0,0,12,2667,2,2
0,0,27,3,0,12,0,14,0,0,0,0,3,1,1,17,84,0,0,0,1,68,2,2
0,1,257,1,0,14,0,46,0,1,1,1,14,2,517,11,0,0,0,0,4,204,3,884
0,0,4128,0,0,3,1,0,0,0,0,0,3,0,13,3,3,0,0,0,5,3705,0,12
0,0,382,2,0,15,1,352,0,0,0,0,15,2,0,6,8,0,0,0,11,321,3,238
0,0,867,3,2,96,1,5753,0,0,0,0,53,0,3,79,116,0,0,0,32,759,6,161
0,0,3714,0,0,530,3,18,2,3,3,3,13,7,10,9,11,5,2,2,10,17,9,17
0,0,3279,3,0,5,1,15,0,0,0,0,5,5,1,24,32,1,0,0,1,2921,7,14
0,0,3824,0,0,365,0,0,0,0,0,0,309,0,0,6,8,0,0,0,4,3442,0,12
0,1,3714,0,2,183,0,8,0,0,0,0,133,2,0,3,3,0,0,0,4,3336,3,230
0,0,27,1,0,6,0,14,0,0,0,0,59,1,1,17,0,0,0,0,1,68,2,2
0,1,2875,0,0,19,0,834,0,0,0,0,18,1,53,786,607,0,0,0,1,2546,1,252
0,1,82,3,0,355,1,417,0,0,0,0,284,9,1,28,99,0,0,0,4,84,12,42
0,0,3714,0,0,3,0,8,0,0,0,0,3,2,14,3,3,0,0,0,2,3336,3,198
0,0,257,1,0,12,1,6472,0,0,0,0,3,2,1,3,3,0,0,0,12,204,14,383
0,0,54,2,0,15,1,6465,0,0,0,0,15,2,0,4,1,0,0,0,11,54,3,1105
0,0,27,1,0,6,0,14,0,0,0,0,59,1,1,3,309,0,0,0,1,68,2,2
0,0,257,1,0,12,1,6473,0,0,0,0,3,2,1,3,3,0,0,0,12,204,33,378
0,0,257,1,0,12,1,6474,0,0,0,0,3,2,1,3,3,0,0,0,12,204,33,568
0,0,3824,0,0,33,0,50,0,0,0,0,32,0,0,0,0,0,0,0,19,3442,0,93
0,0,5836,0,0,2716,0,214,0,0,0,0,2348,2,0,3,3,0,0,0,2,5267,3,154
0,0,303,3,0,12,1,6475,0,0,0,0,3,2,1,11,0,0,0,0,24,248,14,26
0,1,257,1,0,11,0,11,0,0,0,0,11,2,1,1,1,0,0,0,4,204,3,70
0,1,257,1,0,34,1,11,0,0,0,0,33,2,1,3,3,0,0,0,2,204,3,154
0,0,257,1,0,12,1,6476,0,0,0,0,3,2,1,3,3,0,0,0,2,204,3,40
0,0,257,1,0,12,1,6477,0,0,0,0,3,2,1,3,3,0,0,0,12,204,28,349
0,0,257,1,0,12,1,6478,0,0,0,0,3,2,1,3,3,0,0,0,12,204,27,323
0,1,3714,0,0,835,1,289,0,0,0,0,1267,2,0,3,3,0,0,0,16,3336,3,10
0,0,3824,0,0,237,0,0,0,0,0,0,179,0,0,6,8,0,0,0,2,3442,0,251
1,1,14,3,0,297,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,257,1,0,12,1,6479,0,0,0,0,3,2,1,3,3,0,0,0,12,204,33,354
0,0,1451,50,3,12,1,6480,0,0,0,0,3,2,1,3,3,0,0,0,12,1885,15,59
1,1,1054,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,3824,0,0,3,1,493,0,0,0,0,3,0,0,5,6,0,0,0,32,3442,18,496
0,0,430,50,3,12,1,6481,0,0,0,0,3,2,1,11,0,0,0,0,24,1309,28,568
0,1,334,1,0,1,0,6482,0,1,1,1,1,0,17,4,4,0,3,3,1,279,0,4
0,0,3279,3,0,13,1,15,0,0,0,0,6,5,1,7,9,1,0,0,32,2921,7,14
0,0,257,1,0,14,1,11,0,0,0,0,14,2,1,3,3,0,0,0,4,204,3,30
0,1,177,1,0,1057,1,35,0,0,0,0,889,2,1,3,3,0,0,0,4,135,3,358
2,1,217,3,0,12,1,14,0,0,0,0,3,2,1,3,467,0,0,0,1,5279,2,2
0,0,177,1,0,2717,1,744,0,0,0,0,1000,2,1,1,1,0,0,0,12,135,3,133
0,0,5985,0,0,3,0,1935,0,0,0,0,3,0,0,0,0,6,0,0,32,5401,0,0
0,1,257,1,0,22,1,229,0,1,1,1,21,2,517,15,17,0,0,0,4,204,3,154
0,0,5322,128,0,462,1,827,0,0,0,0,33,1,12,3,3,0,0,0,32,4682,40,15
0,0,5668,1,0,443,1,827,0,0,0,0,33,1,12,3,3,0,0,0,16,4561,6,1498
0,0,5836,0,0,125,0,3,0,0,0,0,80,2,0,3,3,0,0,0,4,5267,3,101
2,1,153,3,0,12,0,14,0,0,0,0,3,2,1,1,1,0,0,0,1,26,2,2
0,0,5836,0,0,73,1,9,0,0,0,0,41,2,0,1,1,0,0,0,12,5267,3,138
0,0,5007,3,0,96,0,27,0,0,0,0,16,0,1,2,152,1,0,0,32,4521,2,2
0,0,5907,2,0,15,1,6483,0,0,0,0,15,2,0,27,2,0,0,0,11,5329,3,1484
0,0,16,4,1,6,1,6,0,0,0,0,6,8,1,19,23,0,0,0,5,794,3,5
0,0,5668,1,0,443,1,827,0,0,0,0,33,1,12,3,3,0,0,0,16,4561,6,1498
0,1,27,1,0,12,1,14,0,0,0,0,3,2,1,787,25,0,0,0,1,26,2,2
0,0,5769,194,0,421,1,827,0,0,0,0,33,1,12,3,3,0,0,0,29,4678,17,1501
0,1,257,1,0,248,1,229,0,1,1,1,188,2,517,15,17,0,0,0,4,204,3,23
0,1,3056,3,0,12,0,6484,0,1,1,1,3,2,617,29,38,0,0,0,19,2710,3,70
0,0,3714,0,0,183,0,3,0,0,0,0,133,2,14,15,17,0,0,0,4,3336,3,433
0,1,1045,3,0,1439,0,6485,0,1,1,1,1218,2,522,3,3,0,0,0,1,5402,2,2
0,1,257,1,0,12,0,11,0,0,0,0,3,2,1,3,7,0,0,0,0,204,3,159
0,1,5986,1,0,12,1,14,0,0,0,0,3,15,1,88,2,0,0,0,1,5403,2,2
0,0,54,2,0,15,1,6465,0,0,0,0,15,2,0,4,1,0,0,0,11,54,3,1105
0,1,3056,3,0,12,0,6486,0,1,1,1,3,2,617,29,38,0,0,0,19,2710,3,70
0,0,5841,0,0,2641,1,724,0,0,0,0,2278,2,0,3,3,0,0,0,12,5271,3,21
0,0,5,3,0,124,1,5,0,0,0,0,79,0,34,0,0,0,0,0,4,5,0,125
1,0,14,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
2,1,257,1,0,11,1,744,0,1,1,1,11,2,6,11,0,0,0,0,4,204,3,70
0,0,3824,0,0,3,1,493,0,0,0,0,3,0,0,5,6,0,0,0,32,3442,18,496
2,1,4629,1,0,12,0,6487,0,0,0,0,3,1,1,29,38,0,0,0,1,4161,16,114
0,1,242,1,0,12,0,14,0,0,0,0,3,2,1,15,653,0,0,0,1,26,2,2
0,0,5228,0,0,3,1,713,0,0,0,0,3,1,53,1,1,0,0,0,32,5123,1,252
0,1,5987,0,0,586,1,86,0,0,0,0,674,8,1,19,22,0,0,0,11,5404,13,69
2,1,82,3,0,1,0,3644,0,0,0,0,1,9,1,93,303,0,0,0,25,84,12,42
0,1,5988,1,0,12,0,14,0,0,0,0,3,1,1,5,672,0,0,0,1,68,2,2
1,0,267,48,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,29,0,0,115,1,27,0,0,0,0,3,2,11,1,1,0,0,0,25,8,2,2
0,0,257,1,0,12,0,11,0,0,0,0,3,2,1,0,0,0,0,0,4,204,3,154
0,0,3714,0,0,1650,0,8,0,0,0,0,1417,2,0,5,3,0,0,0,4,3336,3,65
0,1,3714,48,0,3,0,56,0,0,0,0,3,2,0,1,1,0,0,0,22,3336,3,10
0,0,3714,0,0,1650,0,8,0,0,0,0,1417,2,0,5,3,0,0,0,4,3336,3,65
0,1,29,0,0,115,1,27,0,0,0,0,33,2,11,1,1,0,0,0,25,8,2,2
0,0,3714,0,0,2718,0,56,0,0,0,0,2349,2,0,3,3,0,0,0,2,3336,3,47
2,0,27,3,0,11,1,14,0,0,0,0,11,2,1,17,4,0,0,0,1,26,2,2
0,0,3779,0,0,115,1,149,0,0,0,0,33,2,0,3,3,0,0,0,12,3400,3,520
0,0,2885,2,0,15,1,2654,0,0,0,0,15,2,0,4,5,0,0,0,11,2556,3,966
0,1,1045,3,0,1439,0,6488,0,1,1,1,1218,2,522,3,3,0,0,0,7,5405,2,2
0,0,983,0,0,665,1,50,0,0,0,0,538,0,0,0,0,0,0,0,2,864,0,125
0,0,5223,0,0,125,0,290,0,1,1,1,80,2,618,3,3,0,0,0,4,4690,3,25
0,0,3806,0,0,125,1,2672,0,0,0,0,80,1,42,3,3,0,0,0,4,3422,18,306
0,0,257,1,0,14,0,11,0,1,1,1,14,2,517,3,3,0,0,0,4,204,3,95
0,0,5971,0,3,125,1,2173,0,0,0,0,114,8,1,28,12,0,0,0,4,5386,26,745
0,0,5989,2,0,15,1,3524,0,0,0,0,15,2,0,4,94,0,0,0,11,5406,3,1694
0,1,257,1,0,14,0,165,0,0,0,0,14,2,1,3,3,0,0,0,4,204,3,25
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,17,0,0,0,0,1,68,2,2
0,0,27,3,0,12,1,14,0,0,0,0,3,2,1,52,0,0,0,0,1,26,2,2
0,0,2885,2,0,15,1,2654,0,0,0,0,15,2,0,4,5,0,0,0,11,2556,3,966
1,0,1760,48,128,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,3956,2,0,160,1,27,3,0,0,0,1,2,12,3,3,0,3,3,4,3555,2,2
0,0,5836,0,0,125,0,8,0,0,0,0,80,2,0,3,3,0,0,0,4,5267,3,25
0,0,5791,2,0,3,1,831,0,0,0,0,35,1,2,2,373,2,0,0,4,5224,18,865
0,0,27,3,0,14,1,14,0,0,0,0,14,2,1,52,0,0,0,0,1,26,2,2
2,0,217,3,0,12,0,4825,0,0,0,0,3,1,1,12,66,0,0,0,4,68,2,2
1,0,14,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,5971,0,3,125,1,2173,0,0,0,0,114,8,1,28,12,0,0,0,4,5386,26,745
1,1,29,0,0,115,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,14,3,0,12,1,14,0,0,0,0,3,4,1,28,85,0,0,0,1,14,2,2
0,0,739,1,0,12,0,253,0,1,1,1,3,2,79,6,8,0,0,0,4,643,3,220
0,1,4909,1,0,483,1,11,0,0,0,0,388,2,1,3,3,0,0,0,4,4394,3,415
0,1,4877,1,0,85,1,6489,0,0,0,0,6,4,1,28,72,0,0,0,4,4395,12,193
1,1,29,0,0,115,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,29,0,0,115,1,6490,0,0,0,0,33,2,11,3,3,0,0,0,25,27,3,20
0,0,32,3,0,12,0,294,0,0,0,0,3,4,1,788,187,0,0,0,4,30,12,193
0,0,5971,0,3,125,1,2173,0,0,0,0,114,8,1,28,12,0,0,0,4,5386,26,745
1,0,16,4,1,6,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,29,0,0,115,1,8,0,0,0,0,33,2,11,3,3,0,0,0,25,27,3,20
0,0,5223,0,0,3,1,4,0,0,0,0,3,2,5,3,3,0,0,0,12,4690,3,3
0,1,739,1,0,11,0,966,0,1,1,1,11,2,517,3,3,0,0,0,4,643,3,895
2,0,5836,0,0,4,0,9,0,0,0,0,35,2,0,3,3,0,0,0,4,5267,3,328
0,0,3578,2,0,15,1,277,0,0,0,0,15,2,0,21,1,0,0,0,11,3205,3,74
0,0,3451,2,0,15,1,320,0,0,0,0,15,2,0,21,1,0,0,0,11,3083,3,757
0,0,257,1,0,132,0,165,0,0,0,0,50,2,1,3,7,0,0,0,16,204,3,55
0,0,6,3,1,6,1,6,0,0,0,0,6,1,1,2,5,0,0,0,5,723,3,5
0,1,257,1,0,12,1,6491,0,0,0,0,3,2,1,25,30,0,0,0,4,204,10,349
0,0,2255,5,0,85,1,6492,0,0,0,0,6,2,619,80,120,0,0,0,32,2002,3,23
0,0,2255,5,0,85,1,6493,0,0,0,0,6,2,620,80,120,0,0,0,32,2002,3,23
0,0,3714,0,0,396,0,8,0,0,0,0,317,2,0,3,7,0,0,0,4,3336,3,1340
0,1,5836,0,0,1109,1,3,0,0,0,0,936,2,0,5,6,0,0,0,4,5267,3,55
0,0,5971,0,3,125,1,2173,0,0,0,0,114,8,1,28,12,0,0,0,4,5386,26,745
0,0,5990,0,0,4,1,123,0,0,0,0,35,2,0,104,347,0,0,0,4,5407,3,5
2,1,5991,0,0,19,0,208,0,0,0,0,18,2,13,1,1,0,0,0,1,5408,3,292
0,0,3714,0,0,4,1,6494,0,0,0,0,35,2,0,3,3,0,0,0,4,3336,3,138
0,1,29,0,0,115,1,8,0,0,0,0,33,2,1,3,3,0,0,0,25,5409,2,2
0,1,27,1,0,12,0,14,0,0,0,0,3,2,1,3,115,0,0,0,1,26,2,2
0,1,4629,1,0,20,0,6495,0,0,0,0,19,1,1,3,3,0,0,0,11,4161,18,685
1,1,217,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,217,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
1,1,217,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,1,217,3,0,12,1,6496,0,0,0,0,204,1,1,6,8,0,0,0,4,68,2,2
0,1,5992,0,0,115,1,6497,0,0,0,0,33,2,1,3,3,0,0,0,25,5410,2,2
0,1,257,1,0,11,0,11,0,0,0,0,11,2,1,1,1,0,0,0,4,204,3,47
0,0,5896,0,0,3,1,3998,0,0,0,0,3,1,0,3,701,0,0,0,1,5319,3,5
0,1,257,1,0,11,0,229,0,0,0,0,11,2,1,15,17,0,0,0,4,204,3,97
0,1,217,3,0,12,1,6498,0,0,0,0,204,1,1,6,8,0,0,0,4,68,2,2
0,0,5971,0,3,125,1,2173,0,0,0,0,114,8,1,28,12,0,0,0,4,5386,26,745
0,1,217,3,0,12,1,6499,0,0,0,0,204,1,1,6,8,0,0,0,4,68,2,2
0,1,177,1,0,12,0,104,0,0,0,0,3,2,1,15,17,0,0,0,38,135,3,3
2,1,257,1,0,11,1,6500,0,1,1,1,11,2,517,3,3,0,0,0,4,204,3,138
2,1,3628,1,0,14,1,1013,0,1,1,1,14,2,516,4,4,0,0,0,4,3254,3,164
1,1,2029,0,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,2271,2,0,15,1,523,0,0,0,0,15,2,0,1,1,0,0,0,11,2018,3,1132
0,0,5993,0,0,1686,1,3437,0,0,0,0,2350,4,1,38,5,0,0,0,4,5411,13,343
0,0,5836,0,0,257,0,3,0,0,0,0,19,2,0,1,1,0,0,0,11,5267,3,55
0,1,3714,0,0,3,0,27,0,0,0,0,3,2,14,3,3,0,0,0,32,3336,2,2
0,0,470,2,0,15,1,58,0,0,0,0,15,2,0,1,1,0,0,0,11,400,3,291
1,0,27,3,0,12,2,17,1,2,2,2,12,6,9,8,10,4,1,1,9,16,8,16
0,0,102,2,0,15,1,94,0,0,0,0,15,2,0,1,1,0,0,0,11,97,3,75
0,0,5836,0,0,3,0,3,0,0,0,0,3,2,0,15,17,0,0,0,0,5267,3,23
0,1,739,1,0,2719,0,6501,0,1,1,1,541,2,517,15,17,0,0,0,4,643,3,30
0,0,4201,2,0,15,1,3010,0,0,0,0,15,2,0,2,1,0,0,0,11,3769,3,327
0,1,147,1,0,18,0,6502,0,0,0,0,16,1,1,3,3,0,0,0,4,109,1,235
0,0,27,3,0,12,1,14,0,0,0,0,3,1,1,62,2,0,0,0,1,68,2,2
0,0,516,2,0,15,1,490,0,0,0,0,15,2,0,3,3,0,0,0,11,442,3,327
